date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:43:21	63339/63339	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:43:18%20GMT	http://pitersmile.com/lechenie/lechenie-periodontita/	/Users/dmitribarabanov/websites/a/pitersmile.com/lechenie/lechenie-periodontita/index.html	(from http://pitersmile.com/)
17:43:21	58010/58010	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:43:18%20GMT	http://pitersmile.com/lechenie/vosstanovlenie-zubov/	/Users/dmitribarabanov/websites/a/pitersmile.com/lechenie/vosstanovlenie-zubov/index.html	(from http://pitersmile.com/)
17:43:21	29285/29285	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Feb%202019%2014:43:19%20GMT	http://pitersmile.com/lechenie/lechenie-zubov-pod-obshhim-narkozom/	/Users/dmitribarabanov/websites/a/pitersmile.com/lechenie/lechenie-zubov-pod-obshhim-narkozom/index.html	(from http://pitersmile.com/)
17:43:22	37/37	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Feb%202019%2014:43:21%20GMT	http://pitersmile.com/gigiena	/Users/dmitribarabanov/websites/a/pitersmile.com/gigiena	(from http://pitersmile.com/)
17:43:25	50311/50311	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:43:22%20GMT	http://pitersmile.com/hirurgiya/	/Users/dmitribarabanov/websites/a/pitersmile.com/hirurgiya/index.html	(from http://pitersmile.com/)
17:43:25	54990/54990	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:43:22%20GMT	http://pitersmile.com/lechenie/lechenie-zubov-pri-beremennosti/	/Users/dmitribarabanov/websites/a/pitersmile.com/lechenie/lechenie-zubov-pri-beremennosti/index.html	(from http://pitersmile.com/)
17:43:27	56098/56098	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:43:23%20GMT	http://pitersmile.com/hirurgiya/udalenie-zubov-lyuboj-slozhnosti/	/Users/dmitribarabanov/websites/a/pitersmile.com/hirurgiya/udalenie-zubov-lyuboj-slozhnosti/index.html	(from http://pitersmile.com/)
17:43:29	45771/45771	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:43:26%20GMT	http://pitersmile.com/hirurgiya/uglublenie-preddveriya-polosti-rta/	/Users/dmitribarabanov/websites/a/pitersmile.com/hirurgiya/uglublenie-preddveriya-polosti-rta/index.html	(from http://pitersmile.com/)
17:43:31	95931/95931	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221d68596-176bb-5233bfd398080%22	http://pitersmile.com/wp-content/themes/stoma_theme/libs/jquery/jquery-1.11.2.min.js	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/themes/stoma_theme/libs/jquery/jquery-1.11.2.min.js	(from http://pitersmile.com/)
17:43:31	6305/6305	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221d685ae-18a1-5233bfda45040%22	http://pitersmile.com/wp-content/themes/stoma_theme/libs/plugins-scroll/plugins-scroll.js	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/themes/stoma_theme/libs/plugins-scroll/plugins-scroll.js	(from http://pitersmile.com/)
17:43:31	6841/6841	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221d68539-1ab9-5233c0b785a40%22	http://pitersmile.com/wp-content/themes/stoma_theme/libs/ParallaxContentSlider/js/jquery.cslider.js	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/themes/stoma_theme/libs/ParallaxContentSlider/js/jquery.cslider.js	(from http://pitersmile.com/)
17:43:35	28939/28939	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221d6859f-710b-5233c0b1cccc0%22	http://pitersmile.com/wp-content/themes/stoma_theme/libs/mixitup-master/build/jquery.mixitup.min.js	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/themes/stoma_theme/libs/mixitup-master/build/jquery.mixitup.min.js	(from http://pitersmile.com/)
17:43:35	57959/57959	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:43:32%20GMT	http://pitersmile.com/hirurgiya/udalenie-retinirovannogo-zuba/	/Users/dmitribarabanov/websites/a/pitersmile.com/hirurgiya/udalenie-retinirovannogo-zuba/index.html	(from http://pitersmile.com/)
17:43:35	48050/48050	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:43:32%20GMT	http://pitersmile.com/hirurgiya/plastika-uzdechek-guby-i-yazy-ka/	/Users/dmitribarabanov/websites/a/pitersmile.com/hirurgiya/plastika-uzdechek-guby-i-yazy-ka/index.html	(from http://pitersmile.com/)
17:43:39	23890/23890	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221d685ab-5d52-5233bfd85cbc0%22	http://pitersmile.com/wp-content/themes/stoma_theme/libs/owl-carousel/owl.carousel.min.js	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/themes/stoma_theme/libs/owl-carousel/owl.carousel.min.js	(from http://pitersmile.com/)
17:43:39	43627/43627	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:43:36%20GMT	http://pitersmile.com/hirurgiya/gemisektsiya-zuba/	/Users/dmitribarabanov/websites/a/pitersmile.com/hirurgiya/gemisektsiya-zuba/index.html	(from http://pitersmile.com/)
17:43:39	56540/56540	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:43:36%20GMT	http://pitersmile.com/hirurgiya/udalenie-kisty-zuba/	/Users/dmitribarabanov/websites/a/pitersmile.com/hirurgiya/udalenie-kisty-zuba/index.html	(from http://pitersmile.com/)
17:43:43	21200/21200	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221d68500-52d0-5233c0aef0600%22	http://pitersmile.com/wp-content/themes/stoma_theme/libs/Magnific-Popup/dist/jquery.magnific-popup.min.js	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/themes/stoma_theme/libs/Magnific-Popup/dist/jquery.magnific-popup.min.js	(from http://pitersmile.com/)
17:43:43	58327/58327	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:43:40%20GMT	http://pitersmile.com/hirurgiya/lechenie-al-veolita/	/Users/dmitribarabanov/websites/a/pitersmile.com/hirurgiya/lechenie-al-veolita/index.html	(from http://pitersmile.com/)
17:43:43	56988/56988	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:43:40%20GMT	http://pitersmile.com/hirurgiya/lechenie-periostita-flyusa/	/Users/dmitribarabanov/websites/a/pitersmile.com/hirurgiya/lechenie-periostita-flyusa/index.html	(from http://pitersmile.com/)
17:43:45	1184653/1184653	---M--	200	added ('OK')	image/jpeg	etag:%221441655-12138d-55ab2043ca567%22	http://pitersmile.com/wp-content/uploads/2015/10/IMG_5168a.jpg	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/uploads/2015/10/IMG_5168a.jpg	(from http://pitersmile.com/)
17:43:47	3106/3106	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221d684ed-c22-52a79c1d626c0%22	http://pitersmile.com/wp-content/themes/stoma_theme/js/common.js	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/themes/stoma_theme/js/common.js	(from http://pitersmile.com/)
17:43:47	67796/67796	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:43:44%20GMT	http://pitersmile.com/implantatsiya/e-kspress-implantatsiya-zubov/	/Users/dmitribarabanov/websites/a/pitersmile.com/implantatsiya/e-kspress-implantatsiya-zubov/index.html	(from http://pitersmile.com/)
17:43:47	57942/57942	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:43:44%20GMT	http://pitersmile.com/implantatsiya/dental-naya-implantatsiya-zubov/	/Users/dmitribarabanov/websites/a/pitersmile.com/implantatsiya/dental-naya-implantatsiya-zubov/index.html	(from http://pitersmile.com/)
17:43:49	93063/93063	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221fa83f8-16b87-5233bd1a753c0%22	http://pitersmile.com/wp-content/plugins/Beaver_Builder_v1_5_0/js/jquery.js	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/plugins/Beaver_Builder_v1_5_0/js/jquery.js	(from http://pitersmile.com/)
17:43:51	48637/48637	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:43:48%20GMT	http://pitersmile.com/e-steticheskaya-stomatologiya/	/Users/dmitribarabanov/websites/a/pitersmile.com/e-steticheskaya-stomatologiya/index.html	(from http://pitersmile.com/)
17:43:51	57808/57808	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:43:48%20GMT	http://pitersmile.com/e-steticheskaya-stomatologiya/otbelivanie-zubov/	/Users/dmitribarabanov/websites/a/pitersmile.com/e-steticheskaya-stomatologiya/otbelivanie-zubov/index.html	(from http://pitersmile.com/)
17:43:51	45795/45795	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:43:47%20GMT	http://pitersmile.com/implantatsiya/bazal-naya-implantatsiya-zubov/	/Users/dmitribarabanov/websites/a/pitersmile.com/implantatsiya/bazal-naya-implantatsiya-zubov/index.html	(from http://pitersmile.com/)
17:43:51	7199/7199	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221fa83fa-1c1f-5233bd1a753c0%22	http://pitersmile.com/wp-content/plugins/Beaver_Builder_v1_5_0/js/jquery.migrate.min.js	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/plugins/Beaver_Builder_v1_5_0/js/jquery.migrate.min.js	(from http://pitersmile.com/)
17:43:51	3917/3917	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221441433-f4d-57ecf9de4d98f%22	http://pitersmile.com/wp-content/uploads/Beaver_Builder_v1_5_0/cache/879-layout.js?ver=f43fc316d0570c12cdaaf7ab74a371db	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/uploads/Beaver_Builder_v1_5_0/cache/879-layoutf3ce.js	(from http://pitersmile.com/)
17:43:52	3917/3917	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2214438f9-f4d-57ed03f82289b%22	http://pitersmile.com/wp-content/uploads/Beaver_Builder_v1_5_0/cache/812-layout.js?ver=8275543ddb704f673811b618ec4db9b8	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/uploads/Beaver_Builder_v1_5_0/cache/812-layoutd2e7.js	(from http://pitersmile.com/)
17:43:53	3917/3917	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221441738-f4d-55abcd275d97c%22	http://pitersmile.com/wp-content/uploads/Beaver_Builder_v1_5_0/cache/681-layout.js?ver=8844a9e77624cc4358afa2c32a52c4da	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/uploads/Beaver_Builder_v1_5_0/cache/681-layout2f09.js	(from http://pitersmile.com/)
17:43:56	49018/49018	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:43:54%20GMT	http://pitersmile.com/ortodontiya/ustanovka-breket-sistem/	/Users/dmitribarabanov/websites/a/pitersmile.com/ortodontiya/ustanovka-breket-sistem/index.html	(from http://pitersmile.com/)
17:43:56	48347/48347	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:43:54%20GMT	http://pitersmile.com/e-steticheskaya-stomatologiya/holodnoe-otbelivanie/	/Users/dmitribarabanov/websites/a/pitersmile.com/e-steticheskaya-stomatologiya/holodnoe-otbelivanie/index.html	(from http://pitersmile.com/)
17:43:56	57934/57934	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:43:54%20GMT	http://pitersmile.com/ortodontiya/keramicheskie-brekety/	/Users/dmitribarabanov/websites/a/pitersmile.com/ortodontiya/keramicheskie-brekety/index.html	(from http://pitersmile.com/)
17:43:56	85677/85677	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:43:54%20GMT	http://pitersmile.com/e-steticheskaya-stomatologiya/otbelivanie-zubov-sistemoj-beyond-polus/	/Users/dmitribarabanov/websites/a/pitersmile.com/e-steticheskaya-stomatologiya/otbelivanie-zubov-sistemoj-beyond-polus/index.html	(from http://pitersmile.com/)
17:43:56	3917/3917	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221441653-f4d-55ab2fbe02db0%22	http://pitersmile.com/wp-content/uploads/Beaver_Builder_v1_5_0/cache/817-layout.js?ver=c850753163352f305d4d177909467517	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/uploads/Beaver_Builder_v1_5_0/cache/817-layout1490.js	(from http://pitersmile.com/)
17:43:59	51887/51887	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:43:57%20GMT	http://pitersmile.com/protezirovanie/nes-emnoe-protezirovanie-zubov/	/Users/dmitribarabanov/websites/a/pitersmile.com/protezirovanie/nes-emnoe-protezirovanie-zubov/index.html	(from http://pitersmile.com/)
17:43:59	46946/46946	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:43:57%20GMT	http://pitersmile.com/protezirovanie/s-emny-e-nejlonovy-e-protezy/	/Users/dmitribarabanov/websites/a/pitersmile.com/protezirovanie/s-emny-e-nejlonovy-e-protezy/index.html	(from http://pitersmile.com/)
17:43:59	61784/61784	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:43:57%20GMT	http://pitersmile.com/ortodontiya/sapfirovy-e-brekety/	/Users/dmitribarabanov/websites/a/pitersmile.com/ortodontiya/sapfirovy-e-brekety/index.html	(from http://pitersmile.com/)
17:43:59	65344/65344	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:43:57%20GMT	http://pitersmile.com/ortodontiya/metallicheskie-brekety/	/Users/dmitribarabanov/websites/a/pitersmile.com/ortodontiya/metallicheskie-brekety/index.html	(from http://pitersmile.com/)
17:43:59	3917/3917	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2214460c2-f4d-54e87de332ac0%22	http://pitersmile.com/wp-content/uploads/Beaver_Builder_v1_5_0/cache/816-layout.js?ver=9440b2df89bd10a04a72808a65d2e95f	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/uploads/Beaver_Builder_v1_5_0/cache/816-layoutc86f.js	(from http://pitersmile.com/)
17:44:03	29387/29387	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Feb%202019%2014:44:00%20GMT	http://pitersmile.com/protezirovanie/protezirovanie-zubov-v-kredit-ili-v-rassrochku/	/Users/dmitribarabanov/websites/a/pitersmile.com/protezirovanie/protezirovanie-zubov-v-kredit-ili-v-rassrochku/index.html	(from http://pitersmile.com/)
17:44:03	55471/55471	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:44:00%20GMT	http://pitersmile.com/protezirovanie/sovremennoe-protezirovanie-zubov/	/Users/dmitribarabanov/websites/a/pitersmile.com/protezirovanie/sovremennoe-protezirovanie-zubov/index.html	(from http://pitersmile.com/)
17:44:03	54277/54277	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:44:00%20GMT	http://pitersmile.com/protezirovanie/protezirovanie-perednih-zubov/	/Users/dmitribarabanov/websites/a/pitersmile.com/protezirovanie/protezirovanie-perednih-zubov/index.html	(from http://pitersmile.com/)
17:44:03	53789/53789	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:44:00%20GMT	http://pitersmile.com/protezirovanie/vkladki/	/Users/dmitribarabanov/websites/a/pitersmile.com/protezirovanie/vkladki/index.html	(from http://pitersmile.com/)
17:44:03	15248/15248	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%222333a-3b90-5233be257c9c0%22	http://pitersmile.com/wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.51.0-2014.06.20	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/plugins/contact-form-7/includes/js/jquery.form.mind03d.js	(from http://pitersmile.com/)
17:44:06	59343/59343	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:44:04%20GMT	http://pitersmile.com/gigiena/snyatie-pigmentnogo-naleta/	/Users/dmitribarabanov/websites/a/pitersmile.com/gigiena/snyatie-pigmentnogo-naleta/index.html	(from http://pitersmile.com/)
17:44:06	54313/54313	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:44:04%20GMT	http://pitersmile.com/gigiena/professional-naya-chictka-zubov-air-flow/	/Users/dmitribarabanov/websites/a/pitersmile.com/gigiena/professional-naya-chictka-zubov-air-flow/index.html	(from http://pitersmile.com/)
17:44:06	52123/52123	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:44:04%20GMT	http://pitersmile.com/gigiena/	/Users/dmitribarabanov/websites/a/pitersmile.com/gigiena/index.html	(from http://pitersmile.com/)
17:44:06	55232/55232	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:44:04%20GMT	http://pitersmile.com/gigiena/polirovka-zubov-posle-chistki/	/Users/dmitribarabanov/websites/a/pitersmile.com/gigiena/polirovka-zubov-posle-chistki/index.html	(from http://pitersmile.com/)
17:44:06	11585/11585	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%222333b-2d41-5233be257c9c0%22	http://pitersmile.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.3	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/plugins/contact-form-7/includes/js/scriptsd7b7.js	(from http://pitersmile.com/)
17:44:09	44758/44758	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:44:07%20GMT	http://pitersmile.com/gigiena/glubokoe-ftorirovanie/	/Users/dmitribarabanov/websites/a/pitersmile.com/gigiena/glubokoe-ftorirovanie/index.html	(from http://pitersmile.com/)
17:44:09	45297/45297	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:44:07%20GMT	http://pitersmile.com/gigiena/germetizatsiya-fissur/	/Users/dmitribarabanov/websites/a/pitersmile.com/gigiena/germetizatsiya-fissur/index.html	(from http://pitersmile.com/)
17:44:09	57156/57156	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:44:07%20GMT	http://pitersmile.com/gigiena/udalenie-zubnogo-kamnya-zubny-h-otlozhenij/	/Users/dmitribarabanov/websites/a/pitersmile.com/gigiena/udalenie-zubnogo-kamnya-zubny-h-otlozhenij/index.html	(from http://pitersmile.com/)
17:44:09	57346/57346	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:44:07%20GMT	http://pitersmile.com/karta-sajta/	/Users/dmitribarabanov/websites/a/pitersmile.com/karta-sajta/index.html	(from http://pitersmile.com/)
17:44:09	2279/2279	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221d684ef-8e7-5233bd7bbb940%22	http://pitersmile.com/wp-content/themes/stoma_theme/js/navigation.js?ver=20120206	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/themes/stoma_theme/js/navigation11a8.js	(from http://pitersmile.com/)
17:44:10	910/910	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221d684f0-38e-5233bd7bbb940%22	http://pitersmile.com/wp-content/themes/stoma_theme/js/skip-link-focus-fix.js?ver=20130115	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/themes/stoma_theme/js/skip-link-focus-fix08e0.js	(from http://pitersmile.com/)
17:44:11	15691/15691	---MCZ	200	added ('OK')	text/css	etag:W/%221d68560-3d4b-5233c0a28a8c0%22	http://pitersmile.com/wp-content/themes/stoma_theme/libs/bootstrap/css/bootstrap-grid.min.css	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/themes/stoma_theme/libs/bootstrap/css/bootstrap-grid.min.css	(from http://pitersmile.com/wp-content/themes/stoma_theme/all-stylesheets.css)
17:44:12	7806/7806	---MCZ	200	added ('OK')	text/css	etag:W/%221d68501-1e7e-5233c0aef0600%22	http://pitersmile.com/wp-content/themes/stoma_theme/libs/Magnific-Popup/dist/magnific-popup.css	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/themes/stoma_theme/libs/Magnific-Popup/dist/magnific-popup.css	(from http://pitersmile.com/wp-content/themes/stoma_theme/all-stylesheets.css)
17:44:13	16383/16383	---MCZ	200	added ('OK')	text/css	etag:W/%221d68528-3fff-5233c0b3b5140%22	http://pitersmile.com/wp-content/themes/stoma_theme/libs/ParallaxContentSlider/css/style.css	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/themes/stoma_theme/libs/ParallaxContentSlider/css/style.css	(from http://pitersmile.com/wp-content/themes/stoma_theme/all-stylesheets.css)
17:44:14	1476/1476	---MCZ	200	added ('OK')	text/css	etag:W/%221d685a9-5c4-5233bfd768980%22	http://pitersmile.com/wp-content/themes/stoma_theme/libs/owl-carousel/owl.carousel.css	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/themes/stoma_theme/libs/owl-carousel/owl.carousel.css	(from http://pitersmile.com/wp-content/themes/stoma_theme/all-stylesheets.css)
17:44:15	1665/1665	---MCZ	200	added ('OK')	text/css	etag:W/%221d685ac-681-5233bfd85cbc0%22	http://pitersmile.com/wp-content/themes/stoma_theme/libs/owl-carousel/owl.theme.css	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/themes/stoma_theme/libs/owl-carousel/owl.theme.css	(from http://pitersmile.com/wp-content/themes/stoma_theme/all-stylesheets.css)
17:44:16	4476/4476	---MCZ	200	added ('OK')	text/css	etag:W/%221d685ad-117c-5233bfd85cbc0%22	http://pitersmile.com/wp-content/themes/stoma_theme/libs/owl-carousel/owl.transitions.css	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/themes/stoma_theme/libs/owl-carousel/owl.transitions.css	(from http://pitersmile.com/wp-content/themes/stoma_theme/all-stylesheets.css)
17:44:17	54429/54429	---MCZ	200	added ('OK')	text/css	etag:W/%221d67bf4-d49d-53654c02ed240%22	http://pitersmile.com/wp-content/themes/stoma_theme/css/main.css	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/themes/stoma_theme/css/main.css	(from http://pitersmile.com/wp-content/themes/stoma_theme/all-stylesheets.css)
17:44:18	7836/7836	---MCZ	200	added ('OK')	text/css	etag:W/%221d67bf7-1e9c-53654d0376f80%22	http://pitersmile.com/wp-content/themes/stoma_theme/css/media.css	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/themes/stoma_theme/css/media.css	(from http://pitersmile.com/wp-content/themes/stoma_theme/all-stylesheets.css)
17:44:19	10524/10524	---MCZ	200	added ('OK')	text/css	etag:W/%2214460bb-291c-52e960d05a880%22	http://pitersmile.com/wp-content/uploads/Beaver_Builder_v1_5_0/cache/720-layout.css?ver=cf4f7f6ded4acfc3211a94244e74b470	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/uploads/Beaver_Builder_v1_5_0/cache/720-layout14da.css	(from http://pitersmile.com/page/2/)
17:44:20	10992/10992	---MCZ	200	added ('OK')	text/css	etag:W/%2214438f7-2af0-57ecfdd29af05%22	http://pitersmile.com/wp-content/uploads/Beaver_Builder_v1_5_0/cache/345-layout.css?ver=2adfd1de987e3a2487126002d39fcef8	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/uploads/Beaver_Builder_v1_5_0/cache/345-layout7621.css	(from http://pitersmile.com/page/2/)
17:44:21	43634/43634	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2014:44:20%20GMT	http://pitersmile.com/page/3/	/Users/dmitribarabanov/websites/a/pitersmile.com/page/3/index.html	(from http://pitersmile.com/page/2/)
17:44:21	13508/13508	---MCZ	200	added ('OK')	text/css	etag:W/%221445f8a-34c4-536562564be80%22	http://pitersmile.com/wp-content/uploads/Beaver_Builder_v1_5_0/cache/341-layout.css?ver=d5fccc711d08f671f7a342668e08ad9c	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/uploads/Beaver_Builder_v1_5_0/cache/341-layout1f54.css	(from http://pitersmile.com/page/2/)
17:44:22	13505/13505	---MCZ	200	added ('OK')	text/css	etag:W/%221445f88-34c1-5365629ec6980%22	http://pitersmile.com/wp-content/uploads/Beaver_Builder_v1_5_0/cache/339-layout.css?ver=1c59d4e6ecbdd28065676848765485df	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/uploads/Beaver_Builder_v1_5_0/cache/339-layoutb6f6.css	(from http://pitersmile.com/page/2/)
17:44:23	10015/10015	---MCZ	200	added ('OK')	text/css	etag:W/%221445f86-271f-5365580b4b5c0%22	http://pitersmile.com/wp-content/uploads/Beaver_Builder_v1_5_0/cache/338-layout.css?ver=65f27365e5ae6418a8408e738d6012f4	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/uploads/Beaver_Builder_v1_5_0/cache/338-layoutc012.css	(from http://pitersmile.com/page/2/)
17:44:24	10781/10781	---MCZ	200	added ('OK')	text/css	etag:W/%221445f84-2a1d-5241e49b87f00%22	http://pitersmile.com/wp-content/uploads/Beaver_Builder_v1_5_0/cache/332-layout.css?ver=270c777576a2de8650aadc6ec1abeb44	/Users/dmitribarabanov/websites/a/pitersmile.com/wp-content/uploads/Beaver_Builder_v1_5_0/cache/332-layoutd1b5.css	(from http://pitersmile.com/page/2/)
17:44:25	27/27	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Feb%202019%2014:44:25%20GMT	http://pitersmile.com/o-klinike	/Users/dmitribarabanov/websites/a/pitersmile.com/o-klinike	(from http://pitersmile.com/page/2/)
17:44:26	27/27	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Feb%202019%2014:44:26%20GMT	http://pitersmile.com/vrachi	/Users/dmitribarabanov/websites/a/pitersmile.com/vrachi	(from http://pitersmile.com/page/2/)
17:44:27	27/27	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Feb%202019%2014:44:27%20GMT	http://pitersmile.com/prajs-list	/Users/dmitribarabanov/websites/a/pitersmile.com/prajs-list	(from http://pitersmile.com/page/2/)
17:44:28	27/27	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Feb%202019%2014:44:28%20GMT	http://pitersmile.com/uslugi	/Users/dmitribarabanov/websites/a/pitersmile.com/uslugi	(from http://pitersmile.com/page/2/)
17:44:29	27/27	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Feb%202019%2014:44:29%20GMT	http://pitersmile.com/blog	/Users/dmitribarabanov/websites/a/pitersmile.com/blog	(from http://pitersmile.com/page/2/)
17:44:30	27/27	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Feb%202019%2014:44:30%20GMT	http://pitersmile.com/aktsii	/Users/dmitribarabanov/websites/a/pitersmile.com/aktsii	(from http://pitersmile.com/page/2/)
17:44:31	27/27	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Feb%202019%2014:44:31%20GMT	http://pitersmile.com/aktsii	/Users/dmitribarabanov/websites/a/pitersmile.com/aktsii	(from http://pitersmile.com/page/2/)
17:44:32	27/27	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Feb%202019%2014:44:32%20GMT	http://pitersmile.com/aktsii	/Users/dmitribarabanov/websites/a/pitersmile.com/aktsii	(from http://pitersmile.com/page/2/)
